Participant_ID,Sex,Gamer,Complete_Game_Files,Complete_Transcript,Joystick_First,statement,interfaceMarkers,gameMarkers,lineNumber,fileName,interface,gameNumber,lowerStatement,statementClean,phrase,cumulativeGameNumber,fortressRelevant
721,2,0,1,1,0,I think I only destroyed the fortress once in this whole thing.,FALSE,FALSE,99,p721_PreCode_2019.txt,joystick,6,i think i only destroyed the fortress once in this whole thing.,i think i only destroyed the fortress once in this whole thing,TRUE,16,1
721,2,0,1,1,0,I destroyed the fortress 0 times.,FALSE,FALSE,166,p721_PreCode_2019.txt,keyboard,1,i destroyed the fortress 0 times.,i destroyed the fortress 0 times,TRUE,1,1
721,2,0,1,1,0,I‚Äôm gonna destroy the fortress one of these times.,FALSE,FALSE,231,p721_PreCode_2019.txt,keyboard,5,i‚Äôm gonna destroy the fortress one of these times.,im gonna destroy the fortress one of these times,TRUE,5,1
790,2,1,1,1,0,This whole time I destroyed the fortress once the most glorious moment of my life.,FALSE,FALSE,90,p790_PreCode_2019.txt,joystick,7,this whole time i destroyed the fortress once the most glorious moment of my life.,this whole time i destroyed the fortress once the most glorious moment of my life,TRUE,17,1
790,2,1,1,1,0,"little pitch fortress,",FALSE,FALSE,141,p790_PreCode_2019.txt,joystick,10,"little pitch fortress,",little pitch fortress,TRUE,20,1
790,2,1,1,1,0,"P: Alright, ready to take down this fortress.",FALSE,FALSE,196,p790_PreCode_2019.txt,keyboard,3,"p: alright, ready to take down this fortress.",p alright ready to take down this fortress,TRUE,3,1
790,2,1,1,1,0,"Alright, just‚Ä¶ alright fortress, give me like one second to regain some control.",FALSE,FALSE,256,p790_PreCode_2019.txt,keyboard,5,"alright, just‚Ä¶ alright fortress, give me like one second to regain some control.",alright just alright fortress give me like one second to regain some control,TRUE,5,1
790,2,1,1,1,0,Fortress deals enough damage as is.,FALSE,FALSE,309,p790_PreCode_2019.txt,keyboard,7,fortress deals enough damage as is.,fortress deals enough damage as is,TRUE,7,1
804,1,1,1,1,0,Now if only I could get to 10 I could destroy the fortress.,FALSE,FALSE,15,p804_PreCode_2019.txt,joystick,1,now if only i could get to 10 i could destroy the fortress.,now if only i could get to 10 i could destroy the fortress,TRUE,11,1
804,1,1,1,1,0,If that didnít hit the fortress then I wouldíve been screwed.,FALSE,FALSE,26,p804_PreCode_2019.txt,joystick,1,if that didnít hit the fortress then i wouldíve been screwed.,if that didnt hit the fortress then i wouldve been screwed,TRUE,11,1
804,1,1,1,1,0,Alright there goes the first hit by the fortress.,FALSE,FALSE,37,p804_PreCode_2019.txt,joystick,2,alright there goes the first hit by the fortress.,alright there goes the first hit by the fortress,TRUE,12,1
804,1,1,1,1,0,Whyís it have to be a fortress?,FALSE,FALSE,38,p804_PreCode_2019.txt,joystick,2,whyís it have to be a fortress?,whys it have to be a fortress,TRUE,12,1
804,1,1,1,1,0,"I got hit by the fortress and the mine, cause like I hit 2 times *mumbling.* Sorry for moving the controller so much.",FALSE,FALSE,41,p804_PreCode_2019.txt,joystick,2,"i got hit by the fortress and the mine, cause like i hit 2 times *mumbling.* sorry for moving the controller so much.",i got hit by the fortress and the mine cause like i hit 2 times mumbling sorry for moving the controller so much,TRUE,12,1
804,1,1,1,1,0,Iím gonna hit this fortress one time or another.,FALSE,FALSE,49,p804_PreCode_2019.txt,joystick,2,iím gonna hit this fortress one time or another.,im gonna hit this fortress one time or another,TRUE,12,1
804,1,1,1,1,0,"Ah okay, so Iím getting the mines right, and this fortress is gonna go one way or another.",FALSE,FALSE,67,p804_PreCode_2019.txt,joystick,3,"ah okay, so iím getting the mines right, and this fortress is gonna go one way or another.",ah okay so im getting the mines right and this fortress is gonna go one way or another,TRUE,13,1
804,1,1,1,1,0,"So when you get hit by the fortress the mine just disappears, I guess the mine just thinks you were screwed.",FALSE,FALSE,70,p804_PreCode_2019.txt,joystick,3,"so when you get hit by the fortress the mine just disappears, i guess the mine just thinks you were screwed.",so when you get hit by the fortress the mine just disappears i guess the mine just thinks you were screwed,TRUE,13,1
804,1,1,1,1,0,"Oh the fortress canít keep up, thatís always nice.",FALSE,FALSE,74,p804_PreCode_2019.txt,joystick,3,"oh the fortress canít keep up, thatís always nice.",oh the fortress cant keep up thats always nice,TRUE,13,1
804,1,1,1,1,0,I think the fortress likes me that much.,FALSE,FALSE,85,p804_PreCode_2019.txt,joystick,4,i think the fortress likes me that much.,i think the fortress likes me that much,TRUE,14,1
804,1,1,1,1,0,"The fortress canít keep up, but neither can I.",FALSE,FALSE,90,p804_PreCode_2019.txt,joystick,4,"the fortress canít keep up, but neither can i.",the fortress cant keep up but neither can i,TRUE,14,1
804,1,1,1,1,0,"2 well at least the fortress is patient,",FALSE,FALSE,129,p804_PreCode_2019.txt,joystick,6,"2 well at least the fortress is patient,",2 well at least the fortress is patient,TRUE,16,1
804,1,1,1,1,0,"Doesnít help the fortress gets free shots,",FALSE,FALSE,138,p804_PreCode_2019.txt,joystick,6,"doesnít help the fortress gets free shots,",doesnt help the fortress gets free shots,TRUE,16,1
804,1,1,1,1,0,"the space fortress doesnít like it that much,",FALSE,FALSE,158,p804_PreCode_2019.txt,joystick,7,"the space fortress doesnít like it that much,",the space fortress doesnt like it that much,TRUE,17,1
804,1,1,1,1,0,"fortress getting free licks,",FALSE,FALSE,163,p804_PreCode_2019.txt,joystick,7,"fortress getting free licks,",fortress getting free licks,TRUE,17,1
804,1,1,1,1,0,is the fortress gonna shoot me?,FALSE,FALSE,171,p804_PreCode_2019.txt,joystick,8,is the fortress gonna shoot me?,is the fortress gonna shoot me,TRUE,18,1
804,1,1,1,1,0,"hit the fortress by accident,",FALSE,FALSE,176,p804_PreCode_2019.txt,joystick,8,"hit the fortress by accident,",hit the fortress by accident,TRUE,18,1
804,1,1,1,1,0,is this called space fortress or BORING GAME?,FALSE,FALSE,206,p804_PreCode_2019.txt,joystick,9,is this called space fortress or boring game?,is this called space fortress or boring game,TRUE,19,1
804,1,1,1,1,0,"hit the space fortress first,",FALSE,FALSE,211,p804_PreCode_2019.txt,joystick,10,"hit the space fortress first,",hit the space fortress first,TRUE,20,1
804,1,1,1,1,0,The Fortress itself is so hard to beat.,FALSE,FALSE,235,p804_PreCode_2019.txt,keyboard,1,the fortress itself is so hard to beat.,the fortress itself is so hard to beat,TRUE,1,1
804,1,1,1,1,0,Havenít hit the fortress yet.,FALSE,FALSE,256,p804_PreCode_2019.txt,keyboard,2,havenít hit the fortress yet.,havent hit the fortress yet,TRUE,2,1
804,1,1,1,1,0,As soon as you start the fortress gets hits on you for real like itís just restarting up slow.,FALSE,FALSE,258,p804_PreCode_2019.txt,keyboard,3,as soon as you start the fortress gets hits on you for real like itís just restarting up slow.,as soon as you start the fortress gets hits on you for real like its just restarting up slow,TRUE,3,1
804,1,1,1,1,0,"Alright, Iíll try to at least destroy the fortress at least once if I hit it.",FALSE,FALSE,272,p804_PreCode_2019.txt,keyboard,4,"alright, iíll try to at least destroy the fortress at least once if i hit it.",alright ill try to at least destroy the fortress at least once if i hit it,TRUE,4,1
804,1,1,1,1,0,*unintelligible* Fortress just follows you around.,FALSE,FALSE,275,p804_PreCode_2019.txt,keyboard,4,*unintelligible* fortress just follows you around.,unintelligible fortress just follows you around,TRUE,4,1
804,1,1,1,1,0,Maybe one of these games I wonít get hit by the fortress so quickly.,FALSE,FALSE,296,p804_PreCode_2019.txt,keyboard,6,maybe one of these games i wonít get hit by the fortress so quickly.,maybe one of these games i wont get hit by the fortress so quickly,TRUE,6,1
804,1,1,1,1,0,And every time it restarts the fortress hits you *unintelligible*,FALSE,FALSE,305,p804_PreCode_2019.txt,keyboard,6,and every time it restarts the fortress hits you *unintelligible*,and every time it restarts the fortress hits you unintelligible,TRUE,6,1
804,1,1,1,1,0,If only the fortress could hit the mines that would make this game a little better.,FALSE,FALSE,322,p804_PreCode_2019.txt,keyboard,7,if only the fortress could hit the mines that would make this game a little better.,if only the fortress could hit the mines that would make this game a little better,TRUE,7,1
804,1,1,1,1,0,But then again the fortress makes the mines.,FALSE,FALSE,323,p804_PreCode_2019.txt,keyboard,7,but then again the fortress makes the mines.,but then again the fortress makes the mines,TRUE,7,1
804,1,1,1,1,0,"I think the fortress is upset with me because it canít keep up, but whoís laughing now.",FALSE,FALSE,330,p804_PreCode_2019.txt,keyboard,7,"i think the fortress is upset with me because it canít keep up, but whoís laughing now.",i think the fortress is upset with me because it cant keep up but whos laughing now,TRUE,7,1
804,1,1,1,1,0,The fortress still a little pissed off that I canít do nothing for it.,FALSE,FALSE,350,p804_PreCode_2019.txt,keyboard,8,the fortress still a little pissed off that i canít do nothing for it.,the fortress still a little pissed off that i cant do nothing for it,TRUE,8,1
804,1,1,1,1,0,"I donít even know if Iíve been taking damage that much from the mines, Iíve mostly been taking damage from the fortress, but then I can barely hit it.",FALSE,FALSE,352,p804_PreCode_2019.txt,keyboard,8,"i donít even know if iíve been taking damage that much from the mines, iíve mostly been taking damage from the fortress, but then i can barely hit it.",i dont even know if ive been taking damage that much from the mines ive mostly been taking damage from the fortress but then i can barely hit it,TRUE,8,1
804,1,1,1,1,0,"Or the fortress, if you want me to be elegant about it.",FALSE,FALSE,361,p804_PreCode_2019.txt,keyboard,8,"or the fortress, if you want me to be elegant about it.",or the fortress if you want me to be elegant about it,TRUE,8,1
804,1,1,1,1,0,P: Fortress didnít get me that time.,FALSE,FALSE,376,p804_PreCode_2019.txt,keyboard,9,p: fortress didnít get me that time.,p fortress didnt get me that time,TRUE,9,1
804,1,1,1,1,0,"It would help to know if the fortress had unlimited ammo or not, cause otherwise I wouldnít know why it be taking so long to hit me.",FALSE,FALSE,377,p804_PreCode_2019.txt,keyboard,9,"it would help to know if the fortress had unlimited ammo or not, cause otherwise i wouldnít know why it be taking so long to hit me.",it would help to know if the fortress had unlimited ammo or not cause otherwise i wouldnt know why it be taking so long to hit me,TRUE,9,1
804,1,1,1,1,0,"Also how you can destroy the fortress missiles, but theyíre bigger than yours anyways.",FALSE,FALSE,390,p804_PreCode_2019.txt,keyboard,9,"also how you can destroy the fortress missiles, but theyíre bigger than yours anyways.",also how you can destroy the fortress missiles but theyre bigger than yours anyways,TRUE,9,1
804,1,1,1,1,0,"Off rip, from the fortress, *mumble* best as possible if I can.",FALSE,FALSE,399,p804_PreCode_2019.txt,keyboard,10,"off rip, from the fortress, *mumble* best as possible if i can.",off rip from the fortress mumble best as possible if i can,TRUE,10,1
804,1,1,1,1,0,I donít think the fortress likes me that much but I donít like it either.,FALSE,FALSE,407,p804_PreCode_2019.txt,keyboard,10,i donít think the fortress likes me that much but i donít like it either.,i dont think the fortress likes me that much but i dont like it either,TRUE,10,1
809,1,0,1,0,0,"Alright, destroyed the fortress twice. Getting better at it now.",FALSE,FALSE,63,p809_PreCode_2019.txt,keyboard,3,"alright, destroyed the fortress twice. getting better at it now.",alright destroyed the fortress twice getting better at it now,TRUE,3,1
809,1,0,1,0,0,So focused with destroyed the fortress I forget about the bonuses,FALSE,FALSE,68,p809_PreCode_2019.txt,keyboard,4,so focused with destroyed the fortress i forget about the bonuses,so focused with destroyed the fortress i forget about the bonuses,TRUE,4,1
818,1,1,1,1,1,"I think I may kill a fortress this time, now Iím getting the hang of it.",FALSE,FALSE,40,p818_PreCode_2019.txt,joystick,3,"i think i may kill a fortress this time, now iím getting the hang of it.",i think i may kill a fortress this time now im getting the hang of it,TRUE,3,1
818,1,1,1,1,1,"I will destroy the fortress this time,",FALSE,FALSE,172,p818_PreCode_2019.txt,joystick,7,"i will destroy the fortress this time,",i will destroy the fortress this time,TRUE,7,1
818,1,1,1,1,1,"okay first fortress destroyed first try first game,",FALSE,FALSE,291,p818_PreCode_2019.txt,keyboard,1,"okay first fortress destroyed first try first game,",okay first fortress destroyed first try first game,TRUE,11,1
818,1,1,1,1,1,and EVP oh I was so close to getting that fortress.,FALSE,FALSE,363,p818_PreCode_2019.txt,keyboard,3,and evp oh i was so close to getting that fortress.,and evp oh i was so close to getting that fortress,TRUE,13,1
818,1,1,1,1,1,"alright here we go second fortress destroyed of the day,",FALSE,FALSE,371,p818_PreCode_2019.txt,keyboard,3,"alright here we go second fortress destroyed of the day,",alright here we go second fortress destroyed of the day,TRUE,13,1
818,1,1,1,1,1,"second fortress destroyed in one life and I die immediately die,",FALSE,FALSE,381,p818_PreCode_2019.txt,keyboard,3,"second fortress destroyed in one life and i die immediately die,",second fortress destroyed in one life and i die immediately die,TRUE,13,1
818,1,1,1,1,1,"every time you hit the fortress you get 4 points okay thatís cool,",FALSE,FALSE,398,p818_PreCode_2019.txt,keyboard,4,"every time you hit the fortress you get 4 points okay thatís cool,",every time you hit the fortress you get 4 points okay thats cool,TRUE,14,1
818,1,1,1,1,1,3rd fortress destroyed,FALSE,FALSE,421,p818_PreCode_2019.txt,keyboard,4,3rd fortress destroyed,3rd fortress destroyed,TRUE,14,1
818,1,1,1,1,1,"got to get the fortress, in yes 10 seconds, got it,",FALSE,FALSE,453,p818_PreCode_2019.txt,keyboard,6,"got to get the fortress, in yes 10 seconds, got it,",got to get the fortress in yes 10 seconds got it,TRUE,16,1
818,1,1,1,1,1,"alright, another fortress destroyed,",FALSE,FALSE,574,p818_PreCode_2019.txt,keyboard,10,"alright, another fortress destroyed,",alright another fortress destroyed,TRUE,20,1
818,1,1,1,1,1,"three fortresses done,",FALSE,FALSE,582,p818_PreCode_2019.txt,keyboard,10,"three fortresses done,",three fortresses done,TRUE,20,1
825,1,1,1,1,1,"Okay, at least, Iím gunna get at least one fortress destruction before the end of this.",FALSE,FALSE,104,p825_PreCode_2019.txt,joystick,3,"okay, at least, iím gunna get at least one fortress destruction before the end of this.",okay at least im gunna get at least one fortress destruction before the end of this,TRUE,3,1
825,1,1,1,1,1,And the fortress reset.,FALSE,FALSE,108,p825_PreCode_2019.txt,joystick,3,and the fortress reset.,and the fortress reset,TRUE,3,1
825,1,1,1,1,1,"this is actually quite worse than my last attempt but I got one fortress till,",FALSE,FALSE,244,p825_PreCode_2019.txt,joystick,8,"this is actually quite worse than my last attempt but i got one fortress till,",this is actually quite worse than my last attempt but i got one fortress till,TRUE,8,1
825,1,1,1,1,1,"2 3 4 bonus points 5 6 7 8 9 10 oh yea I forgot about that part where when a missiles on the field you can kill the fortress its invincible,",FALSE,FALSE,294,p825_PreCode_2019.txt,joystick,10,"2 3 4 bonus points 5 6 7 8 9 10 oh yea i forgot about that part where when a missiles on the field you can kill the fortress its invincible,",2 3 4 bonus points 5 6 7 8 9 10 oh yea i forgot about that part where when a missiles on the field you can kill the fortress its invincible,TRUE,10,1
825,1,1,1,1,1,"or fortresses thatís death hello death,",FALSE,FALSE,314,p825_PreCode_2019.txt,keyboard,1,"or fortresses thatís death hello death,",or fortresses thats death hello death,TRUE,11,1
825,1,1,1,1,1,"1 2 thatís three fortresses down,",FALSE,FALSE,316,p825_PreCode_2019.txt,keyboard,1,"1 2 thatís three fortresses down,",1 2 thats three fortresses down,TRUE,11,1
825,1,1,1,1,1,"9 10 thatís second fortress down,",FALSE,FALSE,334,p825_PreCode_2019.txt,keyboard,2,"9 10 thatís second fortress down,",9 10 thats second fortress down,TRUE,12,1
825,1,1,1,1,1,"thatís another fortress down,",FALSE,FALSE,340,p825_PreCode_2019.txt,keyboard,2,"thatís another fortress down,",thats another fortress down,TRUE,12,1
848,1,1,1,1,0,I was just destroyed by the fortress.,FALSE,FALSE,7,p848_PreCode_2019.txt,joystick,1,i was just destroyed by the fortress.,i was just destroyed by the fortress,TRUE,11,1
848,1,1,1,1,0,There was just 2 dollar signs in a row but I accidentally clicked on the first one so I was not able to receive that and then was just destroyed by the fortress.,FALSE,FALSE,9,p848_PreCode_2019.txt,joystick,1,there was just 2 dollar signs in a row but i accidentally clicked on the first one so i was not able to receive that and then was just destroyed by the fortress.,there was just 2 dollar signs in a row but i accidentally clicked on the first one so i was not able to receive that and then was just destroyed by the fortress,TRUE,11,1
848,1,1,1,1,0,It has been quite difficult to keep it within a fortress this game.,FALSE,FALSE,15,p848_PreCode_2019.txt,joystick,1,it has been quite difficult to keep it within a fortress this game.,it has been quite difficult to keep it within a fortress this game,TRUE,11,1
848,1,1,1,1,0,"But I have been trying to do that by not going as fast as possible with the speed controls on the joystick were a little sensitive for *mumbles* the fortress was at 8 points again unfortunately he was destroyed, or I was destroyed so he was unable to be destroyed.",FALSE,FALSE,16,p848_PreCode_2019.txt,joystick,1,"but i have been trying to do that by not going as fast as possible with the speed controls on the joystick were a little sensitive for *mumbles* the fortress was at 8 points again unfortunately he was destroyed, or i was destroyed so he was unable to be destroyed.",but i have been trying to do that by not going as fast as possible with the speed controls on the joystick were a little sensitive for mumbles the fortress was at 8 points again unfortunately he was destroyed or i was destroyed so he was unable to be destroyed,TRUE,11,1
848,1,1,1,1,0,Right now I‚Äôm trying to turn around the fortress as best to my ability and learning the controls a little better.,FALSE,FALSE,17,p848_PreCode_2019.txt,joystick,1,right now i‚Äôm trying to turn around the fortress as best to my ability and learning the controls a little better.,right now im trying to turn around the fortress as best to my ability and learning the controls a little better,TRUE,11,1
848,1,1,1,1,0,But the fortress shot me so it disappeared.,FALSE,FALSE,19,p848_PreCode_2019.txt,joystick,1,but the fortress shot me so it disappeared.,but the fortress shot me so it disappeared,TRUE,11,1
848,1,1,1,1,0,It seems that if I just flick it the smallest amount it goes the velocity the game requires and that the fortress is unable to hit me and I am still able to turn and make shots okay.,FALSE,FALSE,25,p848_PreCode_2019.txt,joystick,2,it seems that if i just flick it the smallest amount it goes the velocity the game requires and that the fortress is unable to hit me and i am still able to turn and make shots okay.,it seems that if i just flick it the smallest amount it goes the velocity the game requires and that the fortress is unable to hit me and i am still able to turn and make shots okay,TRUE,12,1
848,1,1,1,1,0,The fortress just destroyed me.,FALSE,FALSE,29,p848_PreCode_2019.txt,joystick,2,the fortress just destroyed me.,the fortress just destroyed me,TRUE,12,1
848,1,1,1,1,0,And I was just destroyed by the fortress.,FALSE,FALSE,32,p848_PreCode_2019.txt,joystick,2,and i was just destroyed by the fortress.,and i was just destroyed by the fortress,TRUE,12,1
848,1,1,1,1,0,And also avoid the fortress‚Äôs bullets which just shot me again and killed me again.,FALSE,FALSE,34,p848_PreCode_2019.txt,joystick,2,and also avoid the fortress‚Äôs bullets which just shot me again and killed me again.,and also avoid the fortresss bullets which just shot me again and killed me again,TRUE,12,1
848,1,1,1,1,0,"Uh, the vulnerability of the fortress is at 11 right now, and hopefully I can get a good ‚Äì I got the shot off before I was able to destroy it.",FALSE,FALSE,38,p848_PreCode_2019.txt,joystick,2,"uh, the vulnerability of the fortress is at 11 right now, and hopefully i can get a good ‚Äì i got the shot off before i was able to destroy it.",uh the vulnerability of the fortress is at 11 right now and hopefully i can get a good  i got the shot off before i was able to destroy it,TRUE,12,1
848,1,1,1,1,0,"The fortress is currently at 8 points, wow I just destroyed a friendly mine so it is at 9 points.",FALSE,FALSE,42,p848_PreCode_2019.txt,joystick,2,"the fortress is currently at 8 points, wow i just destroyed a friendly mine so it is at 9 points.",the fortress is currently at 8 points wow i just destroyed a friendly mine so it is at 9 points,TRUE,12,1
848,1,1,1,1,0,The fortress was destroyed for the first time but then destroyed me.,FALSE,FALSE,54,p848_PreCode_2019.txt,joystick,3,the fortress was destroyed for the first time but then destroyed me.,the fortress was destroyed for the first time but then destroyed me,TRUE,13,1
848,1,1,1,1,0,"Alright the fortress already has 2 hits and the dollar sign but unfortunately a punctuation mark happened, or a question mark.",FALSE,FALSE,63,p848_PreCode_2019.txt,joystick,3,"alright the fortress already has 2 hits and the dollar sign but unfortunately a punctuation mark happened, or a question mark.",alright the fortress already has 2 hits and the dollar sign but unfortunately a punctuation mark happened or a question mark,TRUE,13,1
848,1,1,1,1,0,The fortress has 7 vulnerability points now.,FALSE,FALSE,64,p848_PreCode_2019.txt,joystick,3,the fortress has 7 vulnerability points now.,the fortress has 7 vulnerability points now,TRUE,13,1
848,1,1,1,1,0,"Trying to get out of the way of the shooting, there was just 2 dollar signs I was able to pick up the bonus but was right after shot by the, what‚Äôs it called, fortress.",FALSE,FALSE,68,p848_PreCode_2019.txt,joystick,3,"trying to get out of the way of the shooting, there was just 2 dollar signs i was able to pick up the bonus but was right after shot by the, what‚Äôs it called, fortress.",trying to get out of the way of the shooting there was just 2 dollar signs i was able to pick up the bonus but was right after shot by the whats it called fortress,TRUE,13,1
848,1,1,1,1,0,Alright so a mine just destroyed me but I am inside the fortress now traveling at a slow speed and just collected a bonus but then was then shot and destroyed by the fortress.,FALSE,FALSE,74,p848_PreCode_2019.txt,joystick,4,alright so a mine just destroyed me but i am inside the fortress now traveling at a slow speed and just collected a bonus but then was then shot and destroyed by the fortress.,alright so a mine just destroyed me but i am inside the fortress now traveling at a slow speed and just collected a bonus but then was then shot and destroyed by the fortress,TRUE,14,1
848,1,1,1,1,0,This time also I am able to travel with that clockwise position around the fortress.,FALSE,FALSE,75,p848_PreCode_2019.txt,joystick,4,this time also i am able to travel with that clockwise position around the fortress.,this time also i am able to travel with that clockwise position around the fortress,TRUE,14,1
848,1,1,1,1,0,When you‚Äôre spinning around the fortress currently trying to attack the fortress unfortunately it has been hitting me with a lot of shots this game.,FALSE,FALSE,77,p848_PreCode_2019.txt,joystick,4,when you‚Äôre spinning around the fortress currently trying to attack the fortress unfortunately it has been hitting me with a lot of shots this game.,when youre spinning around the fortress currently trying to attack the fortress unfortunately it has been hitting me with a lot of shots this game,TRUE,14,1
848,1,1,1,1,0,And thus shot by the fortress.,FALSE,FALSE,80,p848_PreCode_2019.txt,joystick,4,and thus shot by the fortress.,and thus shot by the fortress,TRUE,14,1
848,1,1,1,1,0,We‚Äôre also trying to hit the fortress.,FALSE,FALSE,82,p848_PreCode_2019.txt,joystick,4,we‚Äôre also trying to hit the fortress.,were also trying to hit the fortress,TRUE,14,1
848,1,1,1,1,0,Finally was able to destroy the fortress.,FALSE,FALSE,85,p848_PreCode_2019.txt,joystick,4,finally was able to destroy the fortress.,finally was able to destroy the fortress,TRUE,14,1
848,1,1,1,1,0,And it seems to be just the right speed for the bullets to not be able to hit me unless directly facing the fortress.,FALSE,FALSE,92,p848_PreCode_2019.txt,joystick,5,and it seems to be just the right speed for the bullets to not be able to hit me unless directly facing the fortress.,and it seems to be just the right speed for the bullets to not be able to hit me unless directly facing the fortress,TRUE,15,1
848,1,1,1,1,0,DQF are what we are looking for as far as foes go so now the fortress is at 13 I just have not been able to get a double shot yet and there it is.,FALSE,FALSE,104,p848_PreCode_2019.txt,joystick,6,dqf are what we are looking for as far as foes go so now the fortress is at 13 i just have not been able to get a double shot yet and there it is.,dqf are what we are looking for as far as foes go so now the fortress is at 13 i just have not been able to get a double shot yet and there it is,TRUE,16,1
848,1,1,1,1,0,"So weird trying to stay slow, stay within the hexagon and just circle around the fortress, it seems to have forgotten how to shoot.",FALSE,FALSE,107,p848_PreCode_2019.txt,joystick,6,"so weird trying to stay slow, stay within the hexagon and just circle around the fortress, it seems to have forgotten how to shoot.",so weird trying to stay slow stay within the hexagon and just circle around the fortress it seems to have forgotten how to shoot,TRUE,16,1
848,1,1,1,1,0,Right now I am just trying to stay within the hexagon the best I can while shooting the fortress.,FALSE,FALSE,109,p848_PreCode_2019.txt,joystick,6,right now i am just trying to stay within the hexagon the best i can while shooting the fortress.,right now i am just trying to stay within the hexagon the best i can while shooting the fortress,TRUE,16,1
848,1,1,1,1,0,There were just 2 dollar signs in a row so I received 100 point bonus but right after I was just killed by the fortress.,FALSE,FALSE,110,p848_PreCode_2019.txt,joystick,6,there were just 2 dollar signs in a row so i received 100 point bonus but right after i was just killed by the fortress.,there were just 2 dollar signs in a row so i received 100 point bonus but right after i was just killed by the fortress,TRUE,16,1
848,1,1,1,1,0,Alright we are hitting the fortress better this time but I just realized I am at negative shots so those will now have to be used sparingly or until I receive the next bonus.,FALSE,FALSE,113,p848_PreCode_2019.txt,joystick,6,alright we are hitting the fortress better this time but i just realized i am at negative shots so those will now have to be used sparingly or until i receive the next bonus.,alright we are hitting the fortress better this time but i just realized i am at negative shots so those will now have to be used sparingly or until i receive the next bonus,TRUE,16,1
848,1,1,1,1,0,The fortress is at 10 now but unfortunately there is a mine.,FALSE,FALSE,123,p848_PreCode_2019.txt,joystick,7,the fortress is at 10 now but unfortunately there is a mine.,the fortress is at 10 now but unfortunately there is a mine,TRUE,17,1
848,1,1,1,1,0,"Cool I was able to destroy a mine, that was a foe mine I was able to destroy it and destroy the fortress.",FALSE,FALSE,124,p848_PreCode_2019.txt,joystick,7,"cool i was able to destroy a mine, that was a foe mine i was able to destroy it and destroy the fortress.",cool i was able to destroy a mine that was a foe mine i was able to destroy it and destroy the fortress,TRUE,17,1
848,1,1,1,1,0,So we‚Äôll try one of the techniques of flying off the screen to avoid being hit by the fortress because it shot a lot last game.,FALSE,FALSE,135,p848_PreCode_2019.txt,joystick,8,so we‚Äôll try one of the techniques of flying off the screen to avoid being hit by the fortress because it shot a lot last game.,so well try one of the techniques of flying off the screen to avoid being hit by the fortress because it shot a lot last game,TRUE,18,1
848,1,1,1,1,0,"Alright right now we are staying within the borders of the uh, fortress, in order to try and boost our control points before we ‚Äì we were at 9 vulnerability points and the fortress destroyed us.",FALSE,FALSE,136,p848_PreCode_2019.txt,joystick,8,"alright right now we are staying within the borders of the uh, fortress, in order to try and boost our control points before we ‚Äì we were at 9 vulnerability points and the fortress destroyed us.",alright right now we are staying within the borders of the uh fortress in order to try and boost our control points before we  we were at 9 vulnerability points and the fortress destroyed us,TRUE,18,1
848,1,1,1,1,0,"The fortress is now at 5 vulnerability, 6 vulnerability, 7, 8, 9, 10, 10, and was able to be destroyed.",FALSE,FALSE,137,p848_PreCode_2019.txt,joystick,8,"the fortress is now at 5 vulnerability, 6 vulnerability, 7, 8, 9, 10, 10, and was able to be destroyed.",the fortress is now at 5 vulnerability 6 vulnerability 7 8 9 10 10 and was able to be destroyed,TRUE,18,1
848,1,1,1,1,0,There‚Äôs the first dollar sign but I was just destroyed by the fortress so now I‚Äôm just spinning around the fortress shooting it waiting for ‚Äì oh there was the second dollar sign.,FALSE,FALSE,139,p848_PreCode_2019.txt,joystick,8,there‚Äôs the first dollar sign but i was just destroyed by the fortress so now i‚Äôm just spinning around the fortress shooting it waiting for ‚Äì oh there was the second dollar sign.,theres the first dollar sign but i was just destroyed by the fortress so now im just spinning around the fortress shooting it waiting for  oh there was the second dollar sign,TRUE,18,1
848,1,1,1,1,0,"Vulnerability of the fortress is now at 4, trying to stay within the confines of the hexagon.",FALSE,FALSE,140,p848_PreCode_2019.txt,joystick,8,"vulnerability of the fortress is now at 4, trying to stay within the confines of the hexagon.",vulnerability of the fortress is now at 4 trying to stay within the confines of the hexagon,TRUE,18,1
848,1,1,1,1,0,It‚Äôs becoming a little somewhat easier to control unfortunately the fortress has been able to shoot me quite a few times.,FALSE,FALSE,142,p848_PreCode_2019.txt,joystick,8,it‚Äôs becoming a little somewhat easier to control unfortunately the fortress has been able to shoot me quite a few times.,its becoming a little somewhat easier to control unfortunately the fortress has been able to shoot me quite a few times,TRUE,18,1
848,1,1,1,1,0,"But, collected a few points for shooting the fortress 7 times.",FALSE,FALSE,151,p848_PreCode_2019.txt,joystick,9,"but, collected a few points for shooting the fortress 7 times.",but collected a few points for shooting the fortress 7 times,TRUE,19,1
848,1,1,1,1,0,Perfect we destroyed the fortress once I believe so far.,FALSE,FALSE,160,p848_PreCode_2019.txt,joystick,9,perfect we destroyed the fortress once i believe so far.,perfect we destroyed the fortress once i believe so far,TRUE,19,1
848,1,1,1,1,0,"Alright we are almost there to destroy the fortress, we are 7 currently.",FALSE,FALSE,167,p848_PreCode_2019.txt,joystick,9,"alright we are almost there to destroy the fortress, we are 7 currently.",alright we are almost there to destroy the fortress we are 7 currently,TRUE,19,1
