Participant_ID,Sex,Gamer,Complete_Game_Files,Complete_Transcript,Joystick_First,statement,interfaceMarkers,gameMarkers,lineNumber,fileName,interface,gameNumber,lowerStatement,statementClean,phrase,cumulativeGameNumber
681,1,1,1,1,0,Money sign.,FALSE,FALSE,312,p681_PreCode_2019.txt,keyboard,8,money sign.,money sign,TRUE,8
681,1,1,1,1,0,"Ugh, money sign.",FALSE,FALSE,313,p681_PreCode_2019.txt,keyboard,8,"ugh, money sign.",ugh money sign,TRUE,8
681,1,1,1,1,0,At this point I pretty much got all of the games points and functions down so itï¿½s just a matter of my reaction time.,FALSE,FALSE,314,p681_PreCode_2019.txt,keyboard,8,at this point i pretty much got all of the games points and functions down so itï¿½s just a matter of my reaction time.,at this point i pretty much got all of the games points and functions down so its just a matter of my reaction time,TRUE,8
681,1,1,1,1,0,Money sign.,FALSE,FALSE,315,p681_PreCode_2019.txt,keyboard,8,money sign.,money sign,TRUE,8
681,1,1,1,1,0,Money sign.,FALSE,FALSE,316,p681_PreCode_2019.txt,keyboard,8,money sign.,money sign,TRUE,8
681,1,1,1,1,0,God!,FALSE,FALSE,317,p681_PreCode_2019.txt,keyboard,8,god!,god,FALSE,8
681,1,1,1,1,0,Okay.,FALSE,FALSE,318,p681_PreCode_2019.txt,keyboard,8,okay.,okay,FALSE,8
685,1,1,1,1,1,Joystick Version,TRUE,FALSE,1,p685_PreCode_2019.txt,joystick,1,joystick version,joystick version,TRUE,1
685,1,1,1,1,1,#>1,FALSE,TRUE,2,p685_PreCode_2019.txt,joystick,1,#>1,1,FALSE,1
685,1,1,1,1,1,P: Okay.,FALSE,FALSE,3,p685_PreCode_2019.txt,joystick,1,p: okay.,p okay,TRUE,1
685,1,1,1,1,1,Just trying to see how sensitive it is.,FALSE,FALSE,4,p685_PreCode_2019.txt,joystick,1,just trying to see how sensitive it is.,just trying to see how sensitive it is,TRUE,1
685,1,1,1,1,1,Okay.,FALSE,FALSE,5,p685_PreCode_2019.txt,joystick,1,okay.,okay,FALSE,1
685,1,1,1,1,1,Alright.,FALSE,FALSE,6,p685_PreCode_2019.txt,joystick,1,alright.,alright,FALSE,1
685,1,1,1,1,1,It’s kind of confusing.,FALSE,FALSE,7,p685_PreCode_2019.txt,joystick,1,it’s kind of confusing.,its kind of confusing,TRUE,1
685,1,1,1,1,1,"*laughs* umm, okay, it’s a little sensitive so that makes it a little difficult.",FALSE,FALSE,8,p685_PreCode_2019.txt,joystick,1,"*laughs* umm, okay, it’s a little sensitive so that makes it a little difficult.",laughs umm okay its a little sensitive so that makes it a little difficult,TRUE,1
685,1,1,1,1,1,Oh god.,FALSE,FALSE,9,p685_PreCode_2019.txt,joystick,1,oh god.,oh god,TRUE,1
685,1,1,1,1,1,I gotta switch hands.,FALSE,FALSE,10,p685_PreCode_2019.txt,joystick,1,i gotta switch hands.,i gotta switch hands,TRUE,1
685,1,1,1,1,1,*switches from left hand to right hand*,FALSE,FALSE,11,p685_PreCode_2019.txt,joystick,1,*switches from left hand to right hand*,switches from left hand to right hand,TRUE,1
685,1,1,1,1,1,P: There we go.,FALSE,FALSE,12,p685_PreCode_2019.txt,joystick,1,p: there we go.,p there we go,TRUE,1
685,1,1,1,1,1,"Yeah, I’m sorry.",FALSE,FALSE,13,p685_PreCode_2019.txt,joystick,1,"yeah, i’m sorry.",yeah im sorry,TRUE,1
685,1,1,1,1,1,Um,FALSE,FALSE,14,p685_PreCode_2019.txt,joystick,1,um,um,FALSE,1
685,1,1,1,1,1,"P: I’m just trying to figure out the best way, which hand to use for what and everything",FALSE,FALSE,15,p685_PreCode_2019.txt,joystick,1,"p: i’m just trying to figure out the best way, which hand to use for what and everything",p im just trying to figure out the best way which hand to use for what and everything,TRUE,1
685,1,1,1,1,1,"P: Yeah, but I’m not like a computer game person so this is new to me.",FALSE,FALSE,16,p685_PreCode_2019.txt,joystick,1,"p: yeah, but i’m not like a computer game person so this is new to me.",p yeah but im not like a computer game person so this is new to me,TRUE,1
685,1,1,1,1,1,"I always play like, xbox and playstation stuff.",FALSE,FALSE,17,p685_PreCode_2019.txt,joystick,1,"i always play like, xbox and playstation stuff.",i always play like xbox and playstation stuff,TRUE,1
685,1,1,1,1,1,"Shoot, okay, alright, umm, I think I’m starting to get a little better doing the thrusting and all that stuff, trying to keep it on the screen a little bit better.",FALSE,FALSE,18,p685_PreCode_2019.txt,joystick,1,"shoot, okay, alright, umm, i think i’m starting to get a little better doing the thrusting and all that stuff, trying to keep it on the screen a little bit better.",shoot okay alright umm i think im starting to get a little better doing the thrusting and all that stuff trying to keep it on the screen a little bit better,TRUE,1
685,1,1,1,1,1,"Alright, umm, no no no, okay just gotta… I’ve still yet to get any bonus points or anything.",FALSE,FALSE,19,p685_PreCode_2019.txt,joystick,1,"alright, umm, no no no, okay just gotta… i’ve still yet to get any bonus points or anything.",alright umm no no no okay just gotta ive still yet to get any bonus points or anything,TRUE,1
685,1,1,1,1,1,P: Alright.,FALSE,FALSE,20,p685_PreCode_2019.txt,joystick,1,p: alright.,p alright,TRUE,1
685,1,1,1,1,1,P: That’s hard.,FALSE,FALSE,21,p685_PreCode_2019.txt,joystick,1,p: that’s hard.,p thats hard,TRUE,1
685,1,1,1,1,1,P: That’s a lot harder than I thought it would be I didn’t think it would be that sensitive to the touch and everything and your first instinct is to back thrust and you can’t do that though to slow down or anything so,FALSE,FALSE,22,p685_PreCode_2019.txt,joystick,1,p: that’s a lot harder than i thought it would be i didn’t think it would be that sensitive to the touch and everything and your first instinct is to back thrust and you can’t do that though to slow down or anything so,p thats a lot harder than i thought it would be i didnt think it would be that sensitive to the touch and everything and your first instinct is to back thrust and you cant do that though to slow down or anything so,TRUE,1
685,1,1,1,1,1,"P: Alright, good maybe I’ll get a little better.",FALSE,FALSE,23,p685_PreCode_2019.txt,joystick,1,"p: alright, good maybe i’ll get a little better.",p alright good maybe ill get a little better,TRUE,1
685,1,1,1,1,1,#>2,FALSE,TRUE,24,p685_PreCode_2019.txt,joystick,2,#>2,2,FALSE,2
685,1,1,1,1,1,P: E H I.,FALSE,FALSE,25,p685_PreCode_2019.txt,joystick,2,p: e h i.,p e h i,TRUE,2
685,1,1,1,1,1,"P: Oh yeah, I’m sorry.",FALSE,FALSE,26,p685_PreCode_2019.txt,joystick,2,"p: oh yeah, i’m sorry.",p oh yeah im sorry,TRUE,2
685,1,1,1,1,1,"P: Alright, umm, the hardest part to me is staying inside the hexagon, umm, and I guess yeah staying inside the hexagon is probably the hardest thing.",FALSE,FALSE,27,p685_PreCode_2019.txt,joystick,2,"p: alright, umm, the hardest part to me is staying inside the hexagon, umm, and i guess yeah staying inside the hexagon is probably the hardest thing.",p alright umm the hardest part to me is staying inside the hexagon umm and i guess yeah staying inside the hexagon is probably the hardest thing,TRUE,2
685,1,1,1,1,1,Identifying the foes isn’t that hard it’s just trying to make sure I got it all at the same time is the biggest thing.,FALSE,FALSE,28,p685_PreCode_2019.txt,joystick,2,identifying the foes isn’t that hard it’s just trying to make sure i got it all at the same time is the biggest thing.,identifying the foes isnt that hard its just trying to make sure i got it all at the same time is the biggest thing,TRUE,2
685,1,1,1,1,1,"Uh, points, okay I finally got the bonus points cuz I had above 50 missiles.",FALSE,FALSE,29,p685_PreCode_2019.txt,joystick,2,"uh, points, okay i finally got the bonus points cuz i had above 50 missiles.",uh points okay i finally got the bonus points cuz i had above 50 missiles,TRUE,2
685,1,1,1,1,1,"And I, okay, okay I’ve lost control a little bit.",FALSE,FALSE,30,p685_PreCode_2019.txt,joystick,2,"and i, okay, okay i’ve lost control a little bit.",and i okay okay ive lost control a little bit,TRUE,2
685,1,1,1,1,1,Alright.,FALSE,FALSE,31,p685_PreCode_2019.txt,joystick,2,alright.,alright,FALSE,2
685,1,1,1,1,1,"I got above the vulnerability of 10, so, that’s good.",FALSE,FALSE,32,p685_PreCode_2019.txt,joystick,2,"i got above the vulnerability of 10, so, that’s good.",i got above the vulnerability of 10 so thats good,TRUE,2
685,1,1,1,1,1,I just gotta destroy the fortress now.,FALSE,FALSE,33,p685_PreCode_2019.txt,joystick,2,i just gotta destroy the fortress now.,i just gotta destroy the fortress now,TRUE,2
685,1,1,1,1,1,I think the best strategy I’ve figured out is just let it thrust one way and then just float and try not to get hit while you shoot the fortress.,FALSE,FALSE,34,p685_PreCode_2019.txt,joystick,2,i think the best strategy i’ve figured out is just let it thrust one way and then just float and try not to get hit while you shoot the fortress.,i think the best strategy ive figured out is just let it thrust one way and then just float and try not to get hit while you shoot the fortress,TRUE,2
685,1,1,1,1,1,"EHI, damn.",FALSE,FALSE,35,p685_PreCode_2019.txt,joystick,2,"ehi, damn.",ehi damn,TRUE,2
685,1,1,1,1,1,I forgot to shoot the friend.,FALSE,FALSE,36,p685_PreCode_2019.txt,joystick,2,i forgot to shoot the friend.,i forgot to shoot the friend,TRUE,2
685,1,1,1,1,1,"I don’t know, come on.",FALSE,FALSE,37,p685_PreCode_2019.txt,joystick,2,"i don’t know, come on.",i dont know come on,TRUE,2
685,1,1,1,1,1,"Oh you can bounce off the middle, ok, that makes it a little easier.",FALSE,FALSE,38,p685_PreCode_2019.txt,joystick,2,"oh you can bounce off the middle, ok, that makes it a little easier.",oh you can bounce off the middle ok that makes it a little easier,TRUE,2
685,1,1,1,1,1,Oh god.,FALSE,FALSE,39,p685_PreCode_2019.txt,joystick,2,oh god.,oh god,TRUE,2
685,1,1,1,1,1,Ah shoot.,FALSE,FALSE,40,p685_PreCode_2019.txt,joystick,2,ah shoot.,ah shoot,TRUE,2
685,1,1,1,1,1,The hardest part I think as well is not wrapping around the screen because it makes it easier but you lose points by doing that.,FALSE,FALSE,41,p685_PreCode_2019.txt,joystick,2,the hardest part i think as well is not wrapping around the screen because it makes it easier but you lose points by doing that.,the hardest part i think as well is not wrapping around the screen because it makes it easier but you lose points by doing that,TRUE,2
685,1,1,1,1,1,Okay.,FALSE,FALSE,42,p685_PreCode_2019.txt,joystick,2,okay.,okay,FALSE,2
685,1,1,1,1,1,"-801 and my first score was -2242, so, ok.",FALSE,FALSE,43,p685_PreCode_2019.txt,joystick,2,"-801 and my first score was -2242, so, ok.",801 and my first score was 2242 so ok,TRUE,2
685,1,1,1,1,1,#>3,FALSE,TRUE,44,p685_PreCode_2019.txt,joystick,3,#>3,3,FALSE,3
685,1,1,1,1,1,P: ZHP.,FALSE,FALSE,45,p685_PreCode_2019.txt,joystick,3,p: zhp.,p zhp,TRUE,3
685,1,1,1,1,1,Alright let’s go.,FALSE,FALSE,46,p685_PreCode_2019.txt,joystick,3,alright let’s go.,alright lets go,TRUE,3
685,1,1,1,1,1,Aiming is pretty hard too.,FALSE,FALSE,47,p685_PreCode_2019.txt,joystick,3,aiming is pretty hard too.,aiming is pretty hard too,TRUE,3
685,1,1,1,1,1,And I just chose more bonus points.,FALSE,FALSE,48,p685_PreCode_2019.txt,joystick,3,and i just chose more bonus points.,and i just chose more bonus points,TRUE,3
685,1,1,1,1,1,"And I ruined my vulnerability, that’s great.",FALSE,FALSE,49,p685_PreCode_2019.txt,joystick,3,"and i ruined my vulnerability, that’s great.",and i ruined my vulnerability thats great,TRUE,3
685,1,1,1,1,1,I got bonus points again.,FALSE,FALSE,50,p685_PreCode_2019.txt,joystick,3,i got bonus points again.,i got bonus points again,TRUE,3
685,1,1,1,1,1,Next time I’m probably going to get missiles so I don’t die.,FALSE,FALSE,51,p685_PreCode_2019.txt,joystick,3,next time i’m probably going to get missiles so i don’t die.,next time im probably going to get missiles so i dont die,TRUE,3
685,1,1,1,1,1,Yeah!,FALSE,FALSE,52,p685_PreCode_2019.txt,joystick,3,yeah!,yeah,FALSE,3
685,1,1,1,1,1,I got the fortress finally.,FALSE,FALSE,53,p685_PreCode_2019.txt,joystick,3,i got the fortress finally.,i got the fortress finally,TRUE,3
685,1,1,1,1,1,I feel a little bit better about myself.,FALSE,FALSE,54,p685_PreCode_2019.txt,joystick,3,i feel a little bit better about myself.,i feel a little bit better about myself,TRUE,3
685,1,1,1,1,1,Ah dang.,FALSE,FALSE,55,p685_PreCode_2019.txt,joystick,3,ah dang.,ah dang,TRUE,3
685,1,1,1,1,1,I need shots.,FALSE,FALSE,56,p685_PreCode_2019.txt,joystick,3,i need shots.,i need shots,TRUE,3
685,1,1,1,1,1,"I have 3, I have 2, let’s see if I can destroy it.",FALSE,FALSE,57,p685_PreCode_2019.txt,joystick,3,"i have 3, i have 2, let’s see if i can destroy it.",i have 3 i have 2 lets see if i can destroy it,TRUE,3
685,1,1,1,1,1,"Ah no, he stole my bullet.",FALSE,FALSE,58,p685_PreCode_2019.txt,joystick,3,"ah no, he stole my bullet.",ah no he stole my bullet,TRUE,3
685,1,1,1,1,1,There you go I finally got shots.,FALSE,FALSE,59,p685_PreCode_2019.txt,joystick,3,there you go i finally got shots.,there you go i finally got shots,TRUE,3
685,1,1,1,1,1,"Ah dang, I died.",FALSE,FALSE,60,p685_PreCode_2019.txt,joystick,3,"ah dang, i died.",ah dang i died,TRUE,3
685,1,1,1,1,1,Ah dang.,FALSE,FALSE,61,p685_PreCode_2019.txt,joystick,3,ah dang.,ah dang,TRUE,3
685,1,1,1,1,1,"Ah interval, or speed for my click was too fast and I died.",FALSE,FALSE,62,p685_PreCode_2019.txt,joystick,3,"ah interval, or speed for my click was too fast and i died.",ah interval or speed for my click was too fast and i died,TRUE,3
685,1,1,1,1,1,Okay.,FALSE,FALSE,63,p685_PreCode_2019.txt,joystick,3,okay.,okay,FALSE,3
685,1,1,1,1,1,That’s better.,FALSE,FALSE,64,p685_PreCode_2019.txt,joystick,3,that’s better.,thats better,TRUE,3
685,1,1,1,1,1,"It’s getting a little bit easier, umm, now that I’ve practiced a little bit more and able to do this.",FALSE,FALSE,65,p685_PreCode_2019.txt,joystick,3,"it’s getting a little bit easier, umm, now that i’ve practiced a little bit more and able to do this.",its getting a little bit easier umm now that ive practiced a little bit more and able to do this,TRUE,3
685,1,1,1,1,1,Sorry I’m forgetting to speak a little bit.,FALSE,FALSE,66,p685_PreCode_2019.txt,joystick,3,sorry i’m forgetting to speak a little bit.,sorry im forgetting to speak a little bit,TRUE,3
685,1,1,1,1,1,P: Oh no.,FALSE,FALSE,67,p685_PreCode_2019.txt,joystick,3,p: oh no.,p oh no,TRUE,3
685,1,1,1,1,1,-386.,FALSE,FALSE,68,p685_PreCode_2019.txt,joystick,3,-386.,386,FALSE,3
685,1,1,1,1,1,"I destroyed the fortress finally though so that’s not bad, I don’t think.",FALSE,FALSE,69,p685_PreCode_2019.txt,joystick,3,"i destroyed the fortress finally though so that’s not bad, i don’t think.",i destroyed the fortress finally though so thats not bad i dont think,TRUE,3
685,1,1,1,1,1,"P: Well that’s good to hear, makes me feel better about myself.",FALSE,FALSE,70,p685_PreCode_2019.txt,joystick,3,"p: well that’s good to hear, makes me feel better about myself.",p well thats good to hear makes me feel better about myself,TRUE,3
685,1,1,1,1,1,#>4,FALSE,TRUE,71,p685_PreCode_2019.txt,joystick,4,#>4,4,FALSE,4
685,1,1,1,1,1,P: A I E are the bad guys.,FALSE,FALSE,72,p685_PreCode_2019.txt,joystick,4,p: a i e are the bad guys.,p a i e are the bad guys,TRUE,4
685,1,1,1,1,1,"3, 4, 5.",FALSE,FALSE,73,p685_PreCode_2019.txt,joystick,4,"3, 4, 5.",3 4 5,TRUE,4
685,1,1,1,1,1,Shit!,FALSE,FALSE,74,p685_PreCode_2019.txt,joystick,4,shit!,shit,FALSE,4
685,1,1,1,1,1,Sorry.,FALSE,FALSE,75,p685_PreCode_2019.txt,joystick,4,sorry.,sorry,FALSE,4
685,1,1,1,1,1,Dang.,FALSE,FALSE,76,p685_PreCode_2019.txt,joystick,4,dang.,dang,FALSE,4
685,1,1,1,1,1,I wish it could sit still.,FALSE,FALSE,77,p685_PreCode_2019.txt,joystick,4,i wish it could sit still.,i wish it could sit still,TRUE,4
685,1,1,1,1,1,That’s not a good strategy.,FALSE,FALSE,78,p685_PreCode_2019.txt,joystick,4,that’s not a good strategy.,thats not a good strategy,TRUE,4
685,1,1,1,1,1,"I think I’m noticing less bonus points but it could be me looking at the wrong time every time, or like the dollar signs or whatever.",FALSE,FALSE,79,p685_PreCode_2019.txt,joystick,4,"i think i’m noticing less bonus points but it could be me looking at the wrong time every time, or like the dollar signs or whatever.",i think im noticing less bonus points but it could be me looking at the wrong time every time or like the dollar signs or whatever,TRUE,4
685,1,1,1,1,1,Ahh come on.,FALSE,FALSE,80,p685_PreCode_2019.txt,joystick,4,ahh come on.,ahh come on,TRUE,4
685,1,1,1,1,1,Yeah!,FALSE,FALSE,81,p685_PreCode_2019.txt,joystick,4,yeah!,yeah,FALSE,4
685,1,1,1,1,1,I destroyed it again.,FALSE,FALSE,82,p685_PreCode_2019.txt,joystick,4,i destroyed it again.,i destroyed it again,TRUE,4
685,1,1,1,1,1,Dang.,FALSE,FALSE,83,p685_PreCode_2019.txt,joystick,4,dang.,dang,FALSE,4
685,1,1,1,1,1,Lets see if I can destroy it twice.,FALSE,FALSE,84,p685_PreCode_2019.txt,joystick,4,lets see if i can destroy it twice.,lets see if i can destroy it twice,TRUE,4
685,1,1,1,1,1,"No, don’t lose control yet.",FALSE,FALSE,85,p685_PreCode_2019.txt,joystick,4,"no, don’t lose control yet.",no dont lose control yet,TRUE,4
685,1,1,1,1,1,"I am about to die, oh well.",FALSE,FALSE,86,p685_PreCode_2019.txt,joystick,4,"i am about to die, oh well.",i am about to die oh well,TRUE,4
685,1,1,1,1,1,And I just misidentified a bonus point so I’m kind of screwed on that.,FALSE,FALSE,87,p685_PreCode_2019.txt,joystick,4,and i just misidentified a bonus point so i’m kind of screwed on that.,and i just misidentified a bonus point so im kind of screwed on that,TRUE,4
685,1,1,1,1,1,I ‘m choosing not to shoot right now because I don’t have any bullets and I don’t want to take negative points as I’m already doing.,FALSE,FALSE,88,p685_PreCode_2019.txt,joystick,4,i ‘m choosing not to shoot right now because i don’t have any bullets and i don’t want to take negative points as i’m already doing.,i m choosing not to shoot right now because i dont have any bullets and i dont want to take negative points as im already doing,TRUE,4
685,1,1,1,1,1,"Another dollar sign, yeah!",FALSE,FALSE,89,p685_PreCode_2019.txt,joystick,4,"another dollar sign, yeah!",another dollar sign yeah,TRUE,4
685,1,1,1,1,1,I’m going to preserve my bullets and try to at least… alright I got more bullets so I’m good for a little bit.,FALSE,FALSE,90,p685_PreCode_2019.txt,joystick,4,i’m going to preserve my bullets and try to at least… alright i got more bullets so i’m good for a little bit.,im going to preserve my bullets and try to at least alright i got more bullets so im good for a little bit,TRUE,4
685,1,1,1,1,1,I did pretty bad on that one.,FALSE,FALSE,91,p685_PreCode_2019.txt,joystick,4,i did pretty bad on that one.,i did pretty bad on that one,TRUE,4
685,1,1,1,1,1,Yeah.,FALSE,FALSE,92,p685_PreCode_2019.txt,joystick,4,yeah.,yeah,FALSE,4
685,1,1,1,1,1,-1198 that’s not good at all.,FALSE,FALSE,93,p685_PreCode_2019.txt,joystick,4,-1198 that’s not good at all.,1198 thats not good at all,TRUE,4
685,1,1,1,1,1,#>5,FALSE,TRUE,94,p685_PreCode_2019.txt,joystick,5,#>5,5,FALSE,5
685,1,1,1,1,1,P: Z K I.,FALSE,FALSE,95,p685_PreCode_2019.txt,joystick,5,p: z k i.,p z k i,TRUE,5
685,1,1,1,1,1,One thing I noticed is it shoots you right as soon as you start so you start with negative points.,FALSE,FALSE,96,p685_PreCode_2019.txt,joystick,5,one thing i noticed is it shoots you right as soon as you start so you start with negative points.,one thing i noticed is it shoots you right as soon as you start so you start with negative points,TRUE,5
685,1,1,1,1,1,Dang.,FALSE,FALSE,97,p685_PreCode_2019.txt,joystick,5,dang.,dang,FALSE,5
685,1,1,1,1,1,You gotta be quick off the gate.,FALSE,FALSE,98,p685_PreCode_2019.txt,joystick,5,you gotta be quick off the gate.,you gotta be quick off the gate,TRUE,5
685,1,1,1,1,1,"Okay, umm, I think I forgot what the bad guy letters were.",FALSE,FALSE,99,p685_PreCode_2019.txt,joystick,5,"okay, umm, i think i forgot what the bad guy letters were.",okay umm i think i forgot what the bad guy letters were,TRUE,5
685,1,1,1,1,1,That’s not good.,FALSE,FALSE,100,p685_PreCode_2019.txt,joystick,5,that’s not good.,thats not good,TRUE,5
685,1,1,1,1,1,ZKI.,FALSE,FALSE,101,p685_PreCode_2019.txt,joystick,5,zki.,zki,FALSE,5
685,1,1,1,1,1,"Alright, I just got bullets because I don’t want to have to worry about that so I’m at 100 now, get out of the way Zach come on.",FALSE,FALSE,102,p685_PreCode_2019.txt,joystick,5,"alright, i just got bullets because i don’t want to have to worry about that so i’m at 100 now, get out of the way zach come on.",alright i just got bullets because i dont want to have to worry about that so im at 100 now get out of the way zach come on,TRUE,5
685,1,1,1,1,1,"Umm, I’m getting a little bit irritated lately because I’m doing worse than I did earlier.",FALSE,FALSE,103,p685_PreCode_2019.txt,joystick,5,"umm, i’m getting a little bit irritated lately because i’m doing worse than i did earlier.",umm im getting a little bit irritated lately because im doing worse than i did earlier,TRUE,5
685,1,1,1,1,1,No no no no no.,FALSE,FALSE,104,p685_PreCode_2019.txt,joystick,5,no no no no no.,no no no no no,TRUE,5
685,1,1,1,1,1,I’ve got aiming down a little bit better than I did earlier so that’s better.,FALSE,FALSE,105,p685_PreCode_2019.txt,joystick,5,i’ve got aiming down a little bit better than i did earlier so that’s better.,ive got aiming down a little bit better than i did earlier so thats better,TRUE,5
685,1,1,1,1,1,It’s just staying inside this hexagon is the worst part.,FALSE,FALSE,106,p685_PreCode_2019.txt,joystick,5,it’s just staying inside this hexagon is the worst part.,its just staying inside this hexagon is the worst part,TRUE,5
685,1,1,1,1,1,Okay.,FALSE,FALSE,107,p685_PreCode_2019.txt,joystick,5,okay.,okay,FALSE,5
685,1,1,1,1,1,"*mumbles* 2, 3, I’m thinking the keyboard version might be a little easier.",FALSE,FALSE,108,p685_PreCode_2019.txt,joystick,5,"*mumbles* 2, 3, i’m thinking the keyboard version might be a little easier.",mumbles 2 3 im thinking the keyboard version might be a little easier,TRUE,5
685,1,1,1,1,1,Dang.,FALSE,FALSE,109,p685_PreCode_2019.txt,joystick,5,dang.,dang,FALSE,5
685,1,1,1,1,1,Umm.,FALSE,FALSE,110,p685_PreCode_2019.txt,joystick,5,umm.,umm,FALSE,5
685,1,1,1,1,1,"Okay, there we go, alright, let’s go.",FALSE,FALSE,111,p685_PreCode_2019.txt,joystick,5,"okay, there we go, alright, let’s go.",okay there we go alright lets go,TRUE,5
685,1,1,1,1,1,Dang.,FALSE,FALSE,112,p685_PreCode_2019.txt,joystick,5,dang.,dang,FALSE,5
685,1,1,1,1,1,-329.,FALSE,FALSE,113,p685_PreCode_2019.txt,joystick,5,-329.,329,FALSE,5
685,1,1,1,1,1,Not bad.,FALSE,FALSE,114,p685_PreCode_2019.txt,joystick,5,not bad.,not bad,TRUE,5
685,1,1,1,1,1,"P: Yeah, I’m sorry.",FALSE,FALSE,115,p685_PreCode_2019.txt,joystick,5,"p: yeah, i’m sorry.",p yeah im sorry,TRUE,5
685,1,1,1,1,1,#>6,FALSE,TRUE,116,p685_PreCode_2019.txt,joystick,6,#>6,6,FALSE,6
685,1,1,1,1,1,P: D G C.,FALSE,FALSE,117,p685_PreCode_2019.txt,joystick,6,p: d g c.,p d g c,TRUE,6
685,1,1,1,1,1,Let’s see if I can remember that this time.,FALSE,FALSE,118,p685_PreCode_2019.txt,joystick,6,let’s see if i can remember that this time.,lets see if i can remember that this time,TRUE,6
685,1,1,1,1,1,You’d think after 6 games I’d be able to do this a little better.,FALSE,FALSE,119,p685_PreCode_2019.txt,joystick,6,you’d think after 6 games i’d be able to do this a little better.,youd think after 6 games id be able to do this a little better,TRUE,6
685,1,1,1,1,1,It’s definitely a different learning than Xbox.,FALSE,FALSE,120,p685_PreCode_2019.txt,joystick,6,it’s definitely a different learning than xbox.,its definitely a different learning than xbox,TRUE,6
685,1,1,1,1,1,That’s what I usually play.,FALSE,FALSE,121,p685_PreCode_2019.txt,joystick,6,that’s what i usually play.,thats what i usually play,TRUE,6
685,1,1,1,1,1,"Umm, dang.",FALSE,FALSE,122,p685_PreCode_2019.txt,joystick,6,"umm, dang.",umm dang,TRUE,6
685,1,1,1,1,1,Come on.,FALSE,FALSE,123,p685_PreCode_2019.txt,joystick,6,come on.,come on,TRUE,6
685,1,1,1,1,1,There’s 1 dollar sign.,FALSE,FALSE,124,p685_PreCode_2019.txt,joystick,6,there’s 1 dollar sign.,theres 1 dollar sign,TRUE,6
685,1,1,1,1,1,"Aiming is really hard, umm, I thought it would’ve got easier but it’s just so sensitive.",FALSE,FALSE,125,p685_PreCode_2019.txt,joystick,6,"aiming is really hard, umm, i thought it would’ve got easier but it’s just so sensitive.",aiming is really hard umm i thought it wouldve got easier but its just so sensitive,TRUE,6
685,1,1,1,1,1,Don’t shoot me.,FALSE,FALSE,126,p685_PreCode_2019.txt,joystick,6,don’t shoot me.,dont shoot me,TRUE,6
685,1,1,1,1,1,There we go.,FALSE,FALSE,127,p685_PreCode_2019.txt,joystick,6,there we go.,there we go,TRUE,6
685,1,1,1,1,1,"Fuck, sorry.",FALSE,FALSE,128,p685_PreCode_2019.txt,joystick,6,"fuck, sorry.",fuck sorry,TRUE,6
685,1,1,1,1,1,"P: I’m getting the interval too fast and I know I’m doing it too fast whenever I do it, it’s just a habit of clicking it as fast as I can instead of thinking of the time.",FALSE,FALSE,129,p685_PreCode_2019.txt,joystick,6,"p: i’m getting the interval too fast and i know i’m doing it too fast whenever i do it, it’s just a habit of clicking it as fast as i can instead of thinking of the time.",p im getting the interval too fast and i know im doing it too fast whenever i do it its just a habit of clicking it as fast as i can instead of thinking of the time,TRUE,6
685,1,1,1,1,1,There we go.,FALSE,FALSE,130,p685_PreCode_2019.txt,joystick,6,there we go.,there we go,TRUE,6
685,1,1,1,1,1,"Ah, dang, he blew me up.",FALSE,FALSE,131,p685_PreCode_2019.txt,joystick,6,"ah, dang, he blew me up.",ah dang he blew me up,TRUE,6
685,1,1,1,1,1,I was short by half of a millisecond.,FALSE,FALSE,132,p685_PreCode_2019.txt,joystick,6,i was short by half of a millisecond.,i was short by half of a millisecond,TRUE,6
685,1,1,1,1,1,They say the best strategy is to stay inside the hexagon but that’s really hard to do.,FALSE,FALSE,133,p685_PreCode_2019.txt,joystick,6,they say the best strategy is to stay inside the hexagon but that’s really hard to do.,they say the best strategy is to stay inside the hexagon but thats really hard to do,TRUE,6
685,1,1,1,1,1,"So I’m staying, my main strategy right now is to avoid the mine and I’m not staying in the hexagon very much because, I’m trying to as much as I can but it’s hard.",FALSE,FALSE,134,p685_PreCode_2019.txt,joystick,6,"so i’m staying, my main strategy right now is to avoid the mine and i’m not staying in the hexagon very much because, i’m trying to as much as i can but it’s hard.",so im staying my main strategy right now is to avoid the mine and im not staying in the hexagon very much because im trying to as much as i can but its hard,TRUE,6
685,1,1,1,1,1,"Umm, especially with the mine coming at you faster and you’re trying to avoid the bullets from the fortress as well.",FALSE,FALSE,135,p685_PreCode_2019.txt,joystick,6,"umm, especially with the mine coming at you faster and you’re trying to avoid the bullets from the fortress as well.",umm especially with the mine coming at you faster and youre trying to avoid the bullets from the fortress as well,TRUE,6
685,1,1,1,1,1,"And one thing I’ve noticed is that I don’t keep track of my shots, my shot counter, so I get negative shots which gives me negative points.",FALSE,FALSE,136,p685_PreCode_2019.txt,joystick,6,"and one thing i’ve noticed is that i don’t keep track of my shots, my shot counter, so i get negative shots which gives me negative points.",and one thing ive noticed is that i dont keep track of my shots my shot counter so i get negative shots which gives me negative points,TRUE,6
685,1,1,1,1,1,-328 again.,FALSE,FALSE,137,p685_PreCode_2019.txt,joystick,6,-328 again.,328 again,TRUE,6
